stable_id,character,name,command,parser_status,source_consistency,reactive,hit_levels,damages,startup,recovery,block_advantage,hit_advantage,hit_effect,counter_hit_advantage,counter_hit_effect,frame_data_variable,homing,tornado,wall_break,floor_break,balcony_break,heat_engager,requires_heat,requires_rage,rage_art,posture,stances,situations,result_stance,automatic_transition,low_crush,high_crush,power_crush,parry,airborne,invincible,heat_burst,heat_smash,heat_dash_block,heat_dash_hit,heat_dash_effect,chip_block,chip_block_heat,recoverable_only,removes_recoverable,armor_damage_recoverable,self_damage,self_recoverable,self_damage_without_heat,restore_health_hit,restore_recoverable_hit,restore_recoverable_block,throw_break,side_switch_on_hit,side_switch_on_break,spike,unparryable,reversal_break,variant_of,result_crouching,result_stance_on_hit,result_stance_on_block,requires_sidestep,requires_running,parry_levels,parry_outcomes,heat_cost_frames,resource_gain_start,resource_gain_hit,resource_gain_airborne_hit,resource_gain_block,resource_gain_heat_activation,install_damage_bonus,install_chip,install_range,attack_throw,attack_throw_front_only,attack_throw_standing_only,attack_throw_airborne,attack_throw_damage,back_turned_hit_advantage,back_turned_hit_effect,result_back_turned,heat_parry,heat_parry_levels,heat_parry_outcome,recoverable_damage,cannot_ko,rage_art_max_damage,ki_charge,practice_status,measured_active_frames,measured_range,measured_tracking_left,measured_tracking_right,measured_pushback,measured_travel,measured_hit_frames
dragunov:52,dragunov,,d+4,parsed,valid,0,low,12.0,15,33,-15,-9,stun,-4,stun,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:53,dragunov,,"d+4,1",parsed,valid,0,low|high,12.0|8.0,15,29,-11,5,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:54,dragunov,Separator,"d+4,1,3",parsed,valid,0,low|high|high,12.0|8.0|21.0,15,40,-16,9,launch,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:55,dragunov,Stiletto,"d+4,4",parsed,valid,0,low|high,12.0|23.0,15,38,-14,16,launch,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:56,dragunov,Pit Fall,d+1+2,parsed,valid,0,,40.0,,25,,5,knockdown,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,1~25,,5~15,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,low,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:57,dragunov,,db+2,parsed,valid,0,mid,12.0,14,25,-7,4,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:58,dragunov,,"db+2,1",parsed,valid,0,mid|mid,12.0|10.0,14,28,-10,1,stun,3,stun,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:59,dragunov,Death's Door,"db+2,1,2",parsed,valid,0,mid|mid|mid,12.0|10.0|20.0,14,31,-14,29,launch,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:60,dragunov,Clipping Sweep,db+3,parsed,valid,0,low,17.0,27,35,-26,-2,stun,67,launch,1,0,0,0,0,0,0,0,0,0,standing,,,,,,6~49,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:61,dragunov,Deadly Scorpion,db+3+4,parsed,valid,0,low,23.0,20,37,-31,3,stun,20,launch,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:62,dragunov,,b+1,parsed,valid,0,mid,14.0,17,29,-10,1,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:63,dragunov,Pommel Fling,"b+1,2",parsed,valid,0,mid|mid,14.0|18.0,17,31,-12,18,stun,,,0,0,1,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:64,dragunov,Red Alert,b+1+3,parsed,valid,0,,25.0,,35,,-5,knockdown,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,5~12,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,high|mid,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:65,dragunov,,b+2,parsed,valid,0,mid,14.0,15,22,-3,8,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:66,dragunov,,"b+2,1",parsed,valid,0,mid|high,14.0|11.0,15,22,-5,6,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:67,dragunov,Eye Gouge > Stingray,"b+2,1,3",parsed,valid,0,mid|high|low,14.0|11.0|17.0,15,35,-26,-2,stun,1,knockdown,0,0,0,0,0,0,0,0,0,0,standing,,,,,,15~50,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:68,dragunov,Serrated Edge,b+3,parsed,valid,0,high,17.0,14,31,-9,11,stun,,,1,1,0,0,0,1,0,0,0,0,standing,,,,Transitions to throw on counterhit from the front,,,,,,,0,0,,,,,,0,1,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,18,launch,0,,,,,0,,0,pending,,,,,,,
dragunov:69,dragunov,,b+4,parsed,valid,0,mid,15.0,14,26,-7,4,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:70,dragunov,,"b+4,2",parsed,valid,0,mid|mid,15.0|10.0,14,26,-7,4,stun,,,0,0,0,0,1,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:70~SNK,dragunov,,"b+4,2~DF",parsed,valid,0,mid|mid,15.0|10.0,14,25,-6,5,stun,,,0,0,0,0,1,0,0,0,0,0,standing,,,SNK,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,dragunov:70,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:71,dragunov,Tundra Strike > Ear Grab,"b+4,2,1",parsed,valid,0,mid|mid|high,15.0|10.0|17.0,14,24,1,5,stun,14,stun,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:72,dragunov,Tundra Strike > Ambush Tackle,"b+4,2,1+2",parsed,valid,0,mid|mid|throw,15.0|10.0|17.0,14,,-5,3,knockdown,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,1+2,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:73,dragunov,Tundra Slash,"b+4,3",parsed,valid,0,mid|high,15.0|16.0,14,28,-9,21,launch,,,0,0,0,0,0,1,1,0,0,0,standing,,,,,,,,,,,0,0,5,43,knockdown,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:74,dragunov,Blizzard Hammer,b+1+2,parsed,valid,0,mid,26.0,22,27,6,13,stun,,,1,0,0,0,1,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:75,dragunov,Inertia Kick,b+3+4,parsed,valid,0,high,22.0,28,,-2,1,knockdown,,,1,0,0,0,0,1,0,0,0,0,standing,,,,Transitions to throw on block front hit,,,,7~15,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,?,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:76,dragunov,Inertia Kick (throw),b+3+4:1+2,parsed,valid,0,high|throw,22.0|20.0,28,,,1,knockdown,,,1,0,0,0,0,0,0,0,0,0,standing,,,,Transitions to throw when blocked from the front,,,,,,,0,0,,,,,,0,1,0,,,0,,,,none,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:77,dragunov,Hunter Hook,ub+1,parsed,valid,0,high,17.0,15,24,-4,8,stun,18,stun,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:78,dragunov,Counterstrike,ub+2,parsed,valid,0,high,18.0,20,26,-5,9,stun,53,launch,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:79,dragunov,,ub+3,parsed,valid,0,mid,16.0,17,32,-17,-6,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,9~27,,,,28~30,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:80,dragunov,Slicing Sobat,ub+4,parsed,valid,0,mid,21.0,22,35,-16,11,launch,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,9~27,,,,28~30,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:81,dragunov,Sub-Zero,ub+1+2,parsed,valid,0,mid,60.0,63,46,,26,knockdown,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:82,dragunov,,u+3,parsed,valid,0,mid,16.0,17,32,-13,14,launch,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,9~27,,,,28~30,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:83,dragunov,Slicing Sobat,u+4,parsed,valid,0,mid,21.0,22,31,-12,15,launch,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,9~27,,,,28~30,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:84,dragunov,Eye Blast,uf+1,parsed,valid,0,high,20.0,14,28,-9,12,stun,,,0,0,1,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:85,dragunov,Under Pressure,uf+2,parsed,valid,0,mid,20.0,30,33,-5,42,launch,,,0,0,0,0,1,0,0,0,0,0,standing,,,,,9~30,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:86,dragunov,Breaching Charge Kick,uf+3,parsed,valid,0,mid,16.0,17,26,-7,20,launch,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,9~27,,,,28~30,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:87,dragunov,Slicing Sobat,uf+4,parsed,valid,0,mid,21.0,22,27,-9,19,launch,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,9~27,,,,28~30,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:88,dragunov,Ki Charge,1+2+3+4,parsed,valid,0,,,,55,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,1,pending,,,,,,,
dragunov:89,dragunov,Sneak,SNK,needs_review,valid,0,,,,1,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,SNK,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:90,dragunov,Russian Sickle,"f,F+2",parsed,valid,0,mid,20.0,15,34,-12,15,launch,30,knockdown,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,1,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:91,dragunov,Stinger Kick,"f,F+3",parsed,valid,0,high,35.0,21,33,5,30,launch,,,1,1,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,14,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:92,dragunov,Rolling Thunder,"f,F+4",parsed,valid,0,mid,21.0,26,30,-1,13,stun,,,1,0,0,0,1,0,0,0,0,0,standing,,,,,,,,,10~30,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:93,dragunov,Mass Elbow,qcb+2,parsed,valid,0,mid,23.0,26,35,-15,32,launch,,,1,0,1,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:94,dragunov,Delayed Rising Toe Kick,"uf,n,4",parsed,valid,0,mid,20.0,23,30,-13,32,launch,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,9~30,,,,31~33,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:95,dragunov,"<div class=""dotlist""> * Russian Assault * Russian Hook Special </div>","f,f,F+2",parsed,valid,0,mid,22.0,15,40,4,32,knockdown,44,launch,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,20|4|30|7,,0,0,0,,,0,,,,,0,0,1,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:96,dragunov,Russian Hook Special > Ambush Tackle,"H.f,f,F+2,1+2",parsed,valid,0,mid|throw,22.0|0.0,15,33,,-2,knockdown,,,1,0,0,0,0,0,0,1,0,0,standing,,,,,,24~40,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,300,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:97,dragunov,Snap Knee Assault,"f,f,F+4",parsed,valid,0,mid|throw,20.0|25.0,20,34,-7,1,knockdown,,,1,0,1,0,0,0,0,0,0,0,standing,,,,Transition to attack throw on front standing or wall hit,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:98,dragunov,,ws1,parsed,valid,0,mid,11.0,12,20,-3,4,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:98~SNK,dragunov,,ws1~DF,parsed,valid,0,mid,11.0,12,22,-5,2,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,SNK,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,dragunov:98,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:99,dragunov,Qullion,"ws1,2",parsed,valid,0,mid|high,11.0|14.0,12,32,-7,10,stun,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:100,dragunov,Double Hilt,"ws1,3",parsed,valid,0,mid|mid,11.0|17.0,12,29,-13,15,launch,36,launch,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:101,dragunov,Ballistic Upper,ws2,parsed,valid,0,mid,15.0,15,31,-12,28,launch,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:102,dragunov,Glacial Hilt,ws3,parsed,valid,0,mid,21.0,16,29,-9,15,launch,36,launch,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:103,dragunov,Gelid Smash,ws4,parsed,valid,0,mid,15.0,11,23,-5,6,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:104,dragunov,Frost Tackle,ws1+2,parsed,valid,0,mid,28.0,12,36,-14,19,launch,,,1,0,0,0,0,1,1,0,0,0,standing,,,,,,,,,,,0,0,,43,knockdown,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:105,dragunov,,SS.2,parsed,valid,0,mid,16.0,20,28,-10,1,stun,,,1,0,0,0,1,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,1,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:106,dragunov,Integral Slicer Clutch,"SS.2,3",parsed,valid,0,mid|high|throw,16.0|20.0|20.0,20,30,-9,1,knockdown,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,1,0,,,0,,,,,1,0,0,0,0,,0,,,1,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:107,dragunov,,"SS.2,1+2",parsed,valid,0,mid|mid|mid,16.0|8.0|12.0,20,22,-4,2,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,1,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:108,dragunov,Integral Blitz,"SS.2,1+2,4",parsed,valid,0,mid|mid|mid|high,16.0|8.0|12.0|28.0,20,33,-10,45,launch,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,1,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:109,dragunov,Integral Blitz > Ambush Tackle,"SS.2,1+2,1+2",parsed,valid,0,mid|mid|mid|mid|throw,16.0|8.0|12.0,20,33,-5,3,knockdown,,,1,0,0,0,0,0,0,0,0,0,standing,,,,Transition to BT on throw break,,24~40,,,,,0,0,,,,,,0,0,0,,,0,,,,1+2,0,0,0,0,0,,0,,,1,0,,,300,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:110,dragunov,,FC.df+1,parsed,valid,0,low,8.0,16,33,-13,-4,stun,,,1,0,0,0,0,0,0,0,0,0,crouching,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:111,dragunov,Hail Slicer,"FC.df+1,4",parsed,valid,0,low|mid,8.0|10.0,16,26,,7,stun,,,1,0,0,0,0,0,0,0,0,0,crouching,,,SNK,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:112,dragunov,Hail Slicer > Ambush Tackle,"H.FC.df+1,1+2",parsed,valid,0,low|throw,8.0|0.0,16,33,,-2,knockdown,,,1,0,0,0,0,0,0,1,0,0,crouching,,,,,,24~40,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,300,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:113,dragunov,Death's Fragrance,"(During enemy wall stun).f,f,F+4",invalid,valid,0,mid|throw,20.0|20.0|25.0|35.0,20,,,,stun,,,1,0,1,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:114,dragunov,Cane Stab,BT.d+3,parsed,valid,0,low,20.0,16,30,-11,10,knockdown,,,0,0,0,0,0,0,0,0,0,0,standing,BT,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:115,dragunov,Living Dead,FDFA.1+2,parsed,valid,0,,,,40,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,FDFA,,,,,30~40,,,1~29,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:116,dragunov,Living Dead > Ambush Tackle,"FDFA.1+2,1+2",parsed,valid,0,mid|throw,,20,32,-5,3,stun,,,1,0,0,0,0,0,0,0,0,0,standing,FDFA,,,Transition to BT on throw break,,,,,,,0,0,,,,,,0,0,0,,,0,,,,1+2,0,0,0,0,0,,0,,,0,0,,,300,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:117,dragunov,Clipping Heel Hook,FDFT.3,parsed,valid,0,low|throw,8.0|30.0,19,28,-9,0,knockdown,,,0,0,0,0,0,0,0,0,0,0,standing,FDFT,,,,,1~47,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:118,dragunov,Six Feet Under,OTG.db+3,parsed,valid,0,low,24.0,24,30,-11,0,stun,,,0,0,0,0,1,0,0,0,0,0,standing,OTG,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:119,dragunov,Frozen Scythe,PGR.2,parsed,valid,0,mid,24.0,16,30,-9,19,launch,,,1,0,0,0,0,1,0,0,0,0,standing,PGR,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:120,dragunov,Frozen Heel Hook,PGR.3,parsed,valid,0,low,21.0,18,31,-26,-1,knockdown,,,1,1,0,0,0,0,0,0,0,0,standing,PGR,,,,,8~50,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:121,dragunov,Pigeon Roll > Ambush Tackle,PGR.1+2,parsed,valid,0,mt,,26,33,-5,3,knockdown,,,0,0,0,0,0,0,0,0,0,0,standing,PGR,,,Transition to BT on throw break,,1~26,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,300,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
dragunov:122,dragunov,Cocked Hammer,SNK.1,parsed,valid,0,high,20.0,15,28,-8,51,launch,,,1,0,0,0,0,1,0,0,0,0,standing,SNK,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
